AT2G44800
AT3G54170
AT3G54190
AT3G54230
AT3G54280
AT3G54300
AT3G54350
AT3G54380
AT3G54440
AT3G54450
AT3G54460
AT3G54480
AT3G54500
AT3G54610
AT3G54620
AT3G54640
AT3G54650
AT3G54670
AT3G54700
AT3G54720
AT3G54740
AT3G54750
AT3G54840
AT3G54860
AT3G54870
AT3G55000
AT3G55005
AT3G55020
AT3G55030
AT3G55060
AT3G55070
AT3G55080
AT3G55140
AT3G55160
AT3G55200
AT3G55270
AT3G55320
AT3G55400
AT3G55440
AT3G55450
AT3G55460
AT3G55530
AT3G55600
AT3G55605
AT3G55610
AT3G55620
AT3G55640
AT3G55730
AT3G55810
AT3G55850
AT3G55920
AT3G55960
AT3G56040
AT3G56050
AT3G56110
AT3G56120
AT3G56130
AT3G56140
AT3G56150
AT3G56160
AT3G56250
AT3G56310
AT3G56320
AT3G56410
AT3G56430
AT3G56440
AT3G56470
AT3G56510
AT3G56550
AT3G56640
AT3G56690
AT3G56720
AT3G56740
AT3G56750
AT3G56760
AT3G56820
AT3G56840
AT3G56900
AT3G56960
AT3G56990
AT3G57000
AT3G57050
AT3G57150
AT3G57220
AT3G57230
AT3G57280
AT3G57290
AT3G57300
AT3G57350
AT3G57390
AT3G57410
AT3G57430
AT3G57470
AT3G57550
AT3G57570
AT3G57610
AT3G57630
AT3G57650
AT3G57660
AT3G57760
AT3G57830
AT3G57890
AT3G57970
AT3G57980
AT3G58010
AT3G58040
AT3G58050
AT3G58130
AT3G58140
AT3G58160
AT3G58180
AT3G58460
AT3G58470
AT3G58490
AT3G58510
AT3G58530
AT3G58560
AT3G58570
AT3G58590
AT3G58600
AT3G58610
AT3G58640
AT3G58660
AT3G58670
AT3G58750
AT3G58760
AT3G58880
AT3G58930
AT3G58970
AT3G58980
AT3G59000
AT3G59020
AT3G59040
AT3G59090
AT3G59110
AT3G59150
AT3G59210
AT3G59290
AT3G59320
AT3G59350
AT3G59380
AT3G59410
AT3G59470
AT3G59480
AT3G59490
AT3G59500
AT3G59520
AT3G59530
AT3G59610
AT3G59630
AT3G59640
AT3G59660
AT3G59670
AT3G59760
AT3G59770
AT3G59780
AT3G59800
AT3G59910
AT3G59920
AT3G59950
AT3G59990
AT3G60030
AT3G60040
AT3G60070
AT3G60240
AT3G60290
AT3G60300
AT3G60310
AT3G60340
AT3G60350
AT3G60360
AT3G60370
AT3G60380
AT3G60400
AT3G60510
AT3G60620
AT3G60680
AT3G60740
AT3G60820
AT3G60850
AT3G60860
AT3G61050
AT3G61140
AT3G61160
AT3G61180
AT3G61240
AT3G61290
AT3G61350
AT3G61360
AT3G61415
AT3G61480
AT3G61540
AT3G61570
AT3G61600
AT3G61620
AT3G61680
AT3G61690
AT3G61740
AT3G61760
AT3G61780
AT3G61830
AT3G61860
AT3G61960
AT3G62010
AT3G62080
AT3G62110
AT3G62130
AT3G62170
AT3G62200
AT3G62240
AT3G62260
AT3G62310
AT1G13570
AT1G13580
AT1G13630
AT1G13640
AT1G13730
AT1G13780
AT1G13880
AT1G13900
AT1G13910
AT1G13940
AT1G13960
AT1G13990
AT1G14000
AT1G14010
AT1G14020
AT1G14030
AT1G14205
AT1G14230
AT1G14310
AT1G14380
AT1G14400
AT1G14410
AT1G14510
AT3G62330
AT3G62360
AT3G62370
AT3G62390
AT3G62590
AT3G62600
AT3G62620
AT3G62900
AT3G62980
AT3G63070
AT3G63220
AT3G63250
AT3G63280
AT3G63300
AT3G63320
AT3G63340
AT3G63400
AT3G63460
AT3G63500
AT3G63510
AT4G00026
AT4G00060
AT4G00090
AT4G00110
AT4G00170
AT4G00231
AT4G00300
AT4G00370
AT4G00420
AT4G00440
AT4G00450
AT4G00500
AT4G00520
AT4G00525
AT4G00560
AT4G00570
AT4G00585
AT4G00620
AT4G00630
AT4G00650
AT4G00660
AT4G00690
AT4G00740
AT4G00752
AT4G00755
AT4G00760
AT4G00800
AT4G00830
AT4G00930
AT4G01020
AT4G01030
AT4G01037
AT4G01090
AT4G01100
AT4G01120
AT4G01210
AT4G01220
AT4G01280
AT4G01290
AT4G01330
AT4G01370
AT4G01470
AT4G01550
AT4G01560
AT4G01660
AT4G01690
AT4G01740
AT4G01790
AT4G01800
AT4G01810
AT4G01860
AT4G01880
AT4G01883
AT4G02020
AT4G02030
AT4G02070
AT4G02150
AT4G02195
AT4G02220
AT4G02260
AT4G02350
AT4G02390
AT4G02400
AT4G02430
AT4G02450
AT4G02460
AT4G02510
AT4G02550
AT4G02560
AT4G02580
AT4G02600
AT4G02610
AT4G02620
AT4G02640
AT4G02650
AT4G02660
AT4G02680
AT4G02715
AT4G02730
AT4G02740
AT4G02760
AT4G02790
AT4G02840
AT4G02850
AT4G02900
AT4G02940
AT4G02980
AT4G03000
AT4G03020
AT4G03080
AT4G03110
AT4G03120
AT4G03180
AT4G03200
AT4G03250
AT4G03260
AT4G03390
AT4G03410
AT4G03415
AT4G03430
AT4G03550
AT4G04340
AT4G04350
AT4G04720
AT4G04870
AT4G04910
AT4G04920
AT4G04940
AT4G04970
AT4G05020
AT4G05390
AT4G05410
AT4G05420
AT4G08170
AT4G08180
AT4G08310
AT4G08350
AT4G08580
AT4G09000
AT4G09140
AT4G09150
AT4G09510
AT4G09560
AT4G09570
AT4G09630
AT4G09730
AT4G09760
AT4G09830
AT4G09970
AT4G09980
AT4G10020
AT4G10030
AT4G10070
AT4G10120
AT4G10140
AT4G10320
AT4G10430
AT4G10550
AT4G10570
AT4G10590
AT4G10620
AT4G10630
AT4G10650
AT4G10710
AT4G10720
AT4G10730
AT4G10930
AT1G14530
AT1G14560
AT1G14570
AT1G14610
AT1G14640
AT1G14650
AT1G14660
AT1G14670
AT1G14710
AT1G14740
AT1G14770
AT1G14830
AT1G14840
AT1G14850
AT1G15020
AT1G15030
AT1G15110
AT1G15130
AT1G15140
AT1G15160
AT1G15165
AT1G15215
AT1G15220
AT1G15240
AT1G15280
AT1G15290
AT1G15340
AT1G15370
AT4G11110
AT4G11120
AT4G11130
AT4G11220
AT4G11270
AT4G11380
AT4G11420
AT4G11440
AT4G11450
AT4G11560
AT4G11670
AT4G11740
AT4G11790
AT4G11800
AT4G11840
AT4G11845
AT4G11850
AT4G11920
AT4G11960
AT4G11970
AT4G11990
AT4G12020
AT4G12060
AT4G12120
AT4G12130
AT4G12230
AT4G12400
AT4G12460
AT4G12500
AT4G12570
AT4G12610
AT4G12640
AT4G12650
AT4G12670
AT4G12680
AT4G12690
AT4G12750
AT4G12760
AT4G12770
AT4G12780
AT4G13020
AT4G13040
AT4G13150
AT4G13270
AT4G13350
AT4G13360
AT4G13370
AT4G13550
AT4G13590
AT4G13630
AT4G13640
AT4G13650
AT4G13720
AT4G13730
AT4G13780
AT4G13870
AT4G13880
AT4G13970
AT4G13980
AT4G14070
AT4G14190
AT4G14210
AT4G14220
AT4G14230
AT4G14240
AT4G14290
AT4G14300
AT4G14320
AT4G14342
AT4G14350
AT4G14420
AT4G14510
AT4G14570
AT4G14590
AT4G14600
AT4G14605
AT4G14680
AT4G14710
AT4G14713
AT4G14720
AT4G14760
AT4G14790
AT4G14800
AT4G14820
AT4G14840
AT4G14880
AT4G14900
AT4G14920
AT4G14960
AT4G14965
AT4G15010
AT4G15080
AT4G15090
AT4G15110
AT4G15130
AT4G15180
AT4G15215
AT4G15240
AT4G15415
AT4G15420
AT4G15470
AT4G15475
AT4G15510
AT4G15540
AT4G15545
AT4G15640
AT4G15720
AT4G15740
AT4G15840
AT4G15850
AT4G15880
AT4G16000
AT4G16070
AT4G16100
AT4G16110
AT4G16130
AT4G16143
AT4G16144
AT4G16150
AT4G16180
AT4G16210
AT4G16250
AT4G16270
AT4G16310
AT4G16340
AT4G16420
AT4G16430
AT4G16444
AT4G16470
AT4G16510
AT4G16570
AT4G16580
AT4G16630
AT4G16650
AT4G16660
AT4G16700
AT4G16760
AT4G16765
AT4G16800
AT4G16845
AT4G17010
AT4G17050
AT4G17070
AT4G17100
AT4G17150
AT4G17190
AT4G17270
AT4G17280
AT4G17300
AT4G17330
AT4G17370
AT4G17486
AT4G17510
AT4G17540
AT4G17570
AT4G17610
AT4G17616
AT4G17620
AT4G17640
AT4G17650
AT4G17720
AT4G17730
AT4G17740
AT4G17750
AT4G17890
AT4G17895
AT4G17910
AT4G17950
AT4G17960
AT4G18060
AT4G18070
AT4G18130
AT4G18140
AT4G18160
AT4G18240
AT4G18270
AT4G18300
AT4G18470
AT4G18480
AT4G18490
AT4G18530
AT4G18593
AT4G18730
AT4G18950
AT4G18970
AT4G18975
AT4G19010
AT4G19040
AT4G19060
AT4G19080
AT4G19090
AT4G19110
AT4G19120
AT4G19140
AT4G19180
AT4G19185
AT4G19190
AT4G19210
AT4G19390
AT4G19440
AT4G19490
AT4G19610
AT4G19640
AT4G19650
AT4G19660
AT4G19860
AT4G19880
AT4G19890
AT4G19900
AT4G20010
AT4G20030
AT4G20060
AT4G20070
AT4G20090
AT4G20190
AT4G20325
AT4G20330
AT4G20340
AT4G20360
AT4G20380
AT1G15440
AT1G15460
AT1G15470
AT1G15490
AT1G15500
AT1G15660
AT1G15750
AT1G15780
AT1G15860
AT1G15880
AT1G15890
AT1G15910
AT1G15940
AT1G15970
AT1G16180
AT1G16190
AT1G16240
AT1G16250
AT1G16260
AT1G16270
AT1G16300
AT1G16330
AT1G16340
AT1G16460
AT1G16470
AT1G16540
AT1G16560
AT1G16570
AT1G16610
AT4G20410
AT4G20740
AT4G20760
AT4G20770
AT4G20850
AT4G20910
AT4G20980
AT4G21060
AT4G21070
AT4G21090
AT4G21100
AT4G21110
AT4G21150
AT4G21170
AT4G21180
AT4G21220
AT4G21300
AT4G21326
AT4G21450
AT4G21460
AT4G21470
AT4G21534
AT4G21560
AT4G21570
AT4G21585
AT4G21650
AT4G21660
AT4G21670
AT4G21700
AT4G21705
AT4G21710
AT4G21720
AT4G21790
AT4G21800
AT4G21810
AT4G22070
AT4G22090
AT4G22130
AT4G22260
AT4G22285
AT4G22320
AT4G22330
AT4G22340
AT4G22360
AT4G22370
AT4G22670
AT4G22720
AT4G22740
AT4G22750
AT4G22756
AT4G22840
AT4G22890
AT4G22910
AT4G22920
AT4G22970
AT4G23040
AT4G23050
AT4G23100
AT4G23190
AT4G23270
AT4G23430
AT4G23440
AT4G23460
AT4G23470
AT4G23540
AT4G23630
AT4G23640
AT4G23650
AT4G23790
AT4G23840
AT4G23850
AT4G23910
AT4G23940
AT4G23980
AT4G24040
AT4G24100
AT4G24160
AT4G24175
AT4G24190
AT4G24200
AT4G24270
AT4G24280
AT4G24290
AT4G24330
AT4G24350
AT4G24390
AT4G24400
AT4G24460
AT4G24470
AT4G24480
AT4G24490
AT4G24520
AT4G24530
AT4G24550
AT4G24560
AT4G24610
AT4G24620
AT4G24630
AT4G24680
AT4G24690
AT4G24740
AT4G24750
AT4G24760
AT4G24790
AT4G24820
AT4G24830
AT4G24840
AT4G24880
AT4G24910
AT4G24940
AT4G25000
AT4G25030
AT4G25130
AT4G25180
AT4G25220
AT4G25230
AT4G25280
AT4G25290
AT4G25320
AT4G25340
AT4G25360
AT4G25440
AT4G25500
AT4G25515
AT4G25520
AT4G25550
AT4G25610
AT4G25650
AT4G25690
AT4G25720
AT4G25730
AT4G25740
AT4G25840
AT4G25880
AT4G25940
AT4G25970
AT4G26000
AT4G26080
AT4G26100
AT4G26160
AT4G26190
AT4G26210
AT4G26240
AT4G26270
AT4G26300
AT4G26310
AT4G26400
