x	Average_GainRate	All_Max_GainRate	All_Min_GainRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_GainRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_GainRate	Schmitz_Max_GainRate	Schmitz_Min_GainRate	InitialStateU_Becker	InitialStateM_Becker	Becker_GainRate	Becker_Max_GainRate	Becker_Min_GainRate	Line79_GainRate
1692	0	0	0	87	0	0	88	1	0	0	0	71	0	0	0	0	0
1693	0	0	0	104	0	0	96	0	0	0	0	57	1	0	0	0	0
1694	3.27890353465801e-06	2.84171639670361e-05	0	95	0	0	78	0	6.28456510809452e-06	2.51382604323781e-05	0	69	0	3.55214549587951e-06	2.84171639670361e-05	0	0
1695	0	0	0	84	0	0	77	0	0	0	0	84	0	0	0	0	0
1696	3.0036524413687e-06	2.88350634371396e-05	0	92	0	0	72	0	0	0	0	68	1	9.01095732410611e-06	2.88350634371396e-05	0	0
1697	6.8082788671024e-07	1.63398692810458e-05	0	85	1	0	81	0	0	0	0	60	1	2.04248366013072e-06	1.63398692810458e-05	0	0
1698	4.64200831847891e-07	1.11408199643494e-05	0	98	0	0	77	0	0	0	0	88	0	1.39260249554367e-06	1.11408199643494e-05	0	0
1699	1.13471314451707e-06	2.72331154684096e-05	0	98	0	0	81	0	0	0	0	72	0	3.4041394335512e-06	2.72331154684096e-05	0	0
1700	0	0	0	97	0	0	80	0	0	0	0	81	0	0	0	0	0
1701	0	0	0	85	1	0	67	0	0	0	0	68	1	0	0	0	0
1702	5.17084470919169e-07	1.24100273020601e-05	0	87	0	0	66	0	0	0	0	79	2	1.55125341275751e-06	1.24100273020601e-05	0	0
1703	1.02124183006536e-06	2.45098039215686e-05	0	91	0	0	81	1	0	0	0	80	0	3.06372549019608e-06	2.45098039215686e-05	0	0
1704	2.43878645985757e-06	2.92654375182909e-05	0	82	0	0	61	1	0	0	0	67	0	7.31635937957272e-06	2.92654375182909e-05	0	0
1705	0	0	0	76	2	0	73	1	0	0	0	79	0	0	0	0	0
1706	2.47573776985542e-06	1.48544266191325e-05	0	79	0	0	79	0	0	0	0	66	0	7.42721330956625e-06	1.48544266191325e-05	0	0
1707	5.67356572258533e-07	1.36165577342048e-05	0	106	1	0	77	1	0	0	0	72	1	1.7020697167756e-06	1.36165577342048e-05	0	0
1708	1.47649421214269e-06	1.18119536971415e-05	0	82	1	0	76	0	0	0	0	83	0	4.42948263642807e-06	1.18119536971415e-05	0	0
1709	0	0	0	106	0	0	79	0	0	0	0	68	4	0	0	0	0
1710	0	0	0	79	0	0	66	0	0	0	0	77	3	0	0	0	0
1711	2.40292195309496e-06	1.44175317185698e-05	0	87	0	0	78	0	0	0	0	68	0	7.20876585928489e-06	1.44175317185698e-05	0	0
1712	2.36809699725301e-06	1.4208581983518e-05	0	78	1	0	69	0	7.10429099175902e-06	1.4208581983518e-05	0	58	1	0	0	0	0
1713	1.41487948636124e-06	1.24100273020601e-05	0	99	0	0	91	1	2.69338504632622e-06	1.07735401853049e-05	0	79	0	1.55125341275751e-06	1.24100273020601e-05	0	0
1714	1.54795877662489e-06	1.38083402375035e-05	0	83	1	0	84	0	2.91783380018674e-06	1.1671335200747e-05	0	71	1	1.72604252968793e-06	1.38083402375035e-05	0	1.38083402375035e-05
1715	0	0	0	93	0	0	77	0	0	0	0	68	0	0	0	0	0
1716	0	0	0	93	1	0	87	1	0	0	0	76	1	0	0	0	0
1717	0	0	0	82	1	0	67	0	0	0	0	71	0	0	0	0	0
1718	0	0	0	91	1	0	75	0	0	0	0	71	0	0	0	0	0
1719	0	0	0	85	0	0	60	2	0	0	0	87	0	0	0	0	0
1720	6.8082788671024e-07	1.63398692810458e-05	0	92	0	0	87	0	0	0	0	60	1	2.04248366013072e-06	1.63398692810458e-05	0	0
1721	0	0	0	82	0	0	77	0	0	0	0	70	0	0	0	0	0
1722	1.20146097654748e-06	1.44175317185698e-05	0	104	0	0	87	0	0	0	0	68	1	3.60438292964245e-06	1.44175317185698e-05	0	0
1723	1.83594036865683e-06	1.1015642211941e-05	0	94	0	0	89	4	5.50782110597048e-06	1.1015642211941e-05	0	79	0	0	0	0	0
1724	0	0	0	97	0	0	77	0	0	0	0	67	1	0	0	0	0
1725	0	0	0	92	1	0	75	0	0	0	0	83	0	0	0	0	0
1726	0	0	0	77	0	0	73	1	0	0	0	76	0	0	0	0	0
1727	0	0	0	90	1	0	60	0	0	0	0	81	0	0	0	0	0
1728	0	0	0	68	0	0	74	0	0	0	0	76	0	0	0	0	0
1729	0	0	0	90	1	0	76	1	0	0	0	87	2	0	0	0	0
1730	0	0	0	88	0	0	56	2	0	0	0	59	0	0	0	0	0
1731	9.72611266728914e-07	1.1671335200747e-05	0	104	1	0	84	0	2.91783380018674e-06	1.1671335200747e-05	0	81	0	0	0	0	0
1732	5.17084470919169e-07	1.24100273020601e-05	0	82	1	0	68	1	0	0	0	79	0	1.55125341275751e-06	1.24100273020601e-05	0	0
