x	Average_LossRate	All_Max_LossRate	All_Min_LossRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_LossRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_LossRate	Schmitz_Max_LossRate	Schmitz_Min_LossRate	InitialStateU_Becker	InitialStateM_Becker	Becker_LossRate	Becker_Max_LossRate	Becker_Min_LossRate	Line79_LossRate
211	2.3844290119996e-05	3.67647058823529e-05	5.3573341905068e-06	66	160	3.67647058823529e-05	75	183	1.3393335476267e-05	1.60720025715204e-05	5.3573341905068e-06	31	86	2.1374829001368e-05	3.41997264021888e-05	1.13999088007296e-05	2.27998176014592e-05
212	2.84873741256827e-05	6.70794633642931e-05	8.99442345745638e-06	60	174	1.69033130493577e-05	65	190	3.48297213622291e-05	6.70794633642931e-05	1.03199174406605e-05	38	109	3.37290879654614e-05	5.39665407447383e-05	8.99442345745638e-06	2.69832703723691e-05
213	2.13704770962523e-05	4.82160077145612e-05	0	79	175	1.68067226890756e-05	82	183	3.21440051430408e-05	4.82160077145612e-05	2.6786670952534e-05	26	97	1.51607034566404e-05	4.0428542551041e-05	0	5.05356781888013e-05
214	2.06270627062706e-05	7.765482430596e-05	0	62	181	0	63	202	2.54804892253931e-05	3.39739856338575e-05	1.45602795573675e-05	40	101	3.64006988934188e-05	7.765482430596e-05	1.941370607649e-05	0.000145602795573675
215	1.70791875360301e-05	3.63108206245461e-05	0	55	170	0	64	194	2.40044471396806e-05	3.53749747321609e-05	2.02142712755205e-05	41	81	2.72331154684096e-05	3.63108206245461e-05	0	7.26216412490922e-05
216	2.45452566224625e-05	6.12745098039216e-05	0	78	143	2.05676676264912e-05	68	168	2.62605042016807e-05	4.66853408029879e-05	1.75070028011204e-05	38	96	2.68075980392157e-05	6.12745098039216e-05	0	5.1062091503268e-05
217	4.26844808614862e-05	9.59079283887468e-05	0	55	166	7.08717221828491e-05	50	193	2.92085746215585e-05	4.0638016864777e-05	5.07975210809713e-06	28	92	2.79731457800512e-05	9.59079283887468e-05	0	5.32821824381927e-05
218	1.79057302481339e-05	4.7247814788566e-05	0	74	144	0	68	152	2.4187306501548e-05	3.2249742002064e-05	6.4499484004128e-06	37	83	2.95298842428538e-05	4.7247814788566e-05	1.18119536971415e-05	1.18119536971415e-05
219	1.44272442062543e-05	4.92659375307912e-05	0	59	174	0	57	199	2.46329687653956e-05	4.92659375307912e-05	9.85318750615824e-06	30	92	1.86487638533674e-05	4.26257459505541e-05	0	4.26257459505541e-05
220	1.74322929740886e-05	7.22394220846233e-05	0	44	168	0	61	185	2.64970853206147e-05	3.17965023847377e-05	2.11976682564918e-05	39	95	2.57997936016512e-05	7.22394220846233e-05	1.03199174406605e-05	5.15995872033024e-05
221	2.81486265714611e-05	8.47252481239409e-05	6.4077918749199e-06	46	151	1.94779898714453e-05	53	153	2.56311674996796e-05	3.84467512495194e-05	6.4077918749199e-06	34	81	3.93367223432583e-05	8.47252481239409e-05	1.21036068748487e-05	3.63108206245461e-05
222	1.78916673365446e-05	2.61437908496732e-05	1.1671335200747e-05	45	151	1.94779898714453e-05	41	168	1.45891690009337e-05	2.33426704014939e-05	1.1671335200747e-05	28	75	1.96078431372549e-05	2.61437908496732e-05	1.30718954248366e-05	2.61437908496732e-05
223	2.02693376627503e-05	5.90597684857075e-05	0	60	152	1.93498452012384e-05	47	165	1.93107546048723e-05	2.9708853238265e-05	5.941770647653e-06	28	83	2.21474131821403e-05	5.90597684857075e-05	0	2.3623907394283e-05
224	1.53816670701202e-05	5.1062091503268e-05	0	57	146	0	57	162	2.57201646090535e-05	4.84144274993948e-05	6.05180343742435e-06	21	96	2.04248366013072e-05	5.1062091503268e-05	0	4.08496732026144e-05
225	2.23191349905193e-05	5.57040998217469e-05	0	59	196	1.50060024009604e-05	54	190	2.96697626418989e-05	4.12796697626419e-05	2.06398348813209e-05	43	88	2.22816399286988e-05	5.57040998217469e-05	0	2.22816399286988e-05
226	1.8290585382634e-05	6.19195046439628e-05	0	69	141	0	68	164	2.39120038259206e-05	2.98900047824008e-05	1.19560019129603e-05	41	95	3.09597523219814e-05	6.19195046439628e-05	1.03199174406605e-05	7.22394220846233e-05
227	2.58405129728659e-05	5.57040998217469e-05	0	42	144	2.04248366013072e-05	50	176	3.76002673796791e-05	5.57040998217469e-05	1.67112299465241e-05	26	88	1.94964349376114e-05	4.45632798573975e-05	0	3.34224598930481e-05
228	1.91678212585371e-05	5.90597684857075e-05	0	61	117	0	51	148	2.64970853206147e-05	4.63698993110758e-05	1.32485426603074e-05	27	83	3.10063784549965e-05	5.90597684857075e-05	1.18119536971415e-05	4.7247814788566e-05
229	4.34855590176145e-05	7.35294117647059e-05	1.1015642211941e-05	49	160	7.35294117647059e-05	59	140	2.80112044817927e-05	4.90196078431373e-05	1.40056022408964e-05	47	89	2.8916060806345e-05	6.60938532716457e-05	1.1015642211941e-05	3.30469266358229e-05
230	2.1184279613261e-05	4.39919557566616e-05	0	51	132	2.22816399286988e-05	59	156	1.88536953242836e-05	4.39919557566616e-05	0	29	82	2.24175035868006e-05	3.58680057388809e-05	0	7.17360114777618e-05
231	2.74415526194778e-05	6.83994528043776e-05	0	59	152	0	56	172	5.12995896032832e-05	6.83994528043776e-05	1.70998632010944e-05	15	79	3.10250682551502e-05	6.20501365103003e-05	1.24100273020601e-05	1.24100273020601e-05
232	3.43052730598755e-05	7.00280112044818e-05	0	35	124	4.7438330170778e-05	48	151	2.92169848071679e-05	3.89559797428905e-05	1.94779898714453e-05	29	70	2.62605042016807e-05	7.00280112044818e-05	0	1.40056022408964e-05
233	1.24109429588515e-05	3.32336324360253e-05	0	37	131	0	35	134	1.64618086040386e-05	2.19490781387182e-05	7.31635937957272e-06	27	59	2.07710202725158e-05	3.32336324360253e-05	0	4.98504486540379e-05
234	1.88954892301748e-05	4.66853408029879e-05	0	46	146	0	42	145	3.04259634888438e-05	4.05679513184584e-05	2.02839756592292e-05	29	84	2.62605042016807e-05	4.66853408029879e-05	1.1671335200747e-05	7.00280112044818e-05
235	1.75654366539109e-05	4.96401092082403e-05	0	44	124	0	45	134	2.0119988293825e-05	2.92654375182909e-05	7.31635937957272e-06	21	79	3.25763216679077e-05	4.96401092082403e-05	0	2.48200546041201e-05
236	1.58656502465939e-05	6.92041522491349e-05	0	38	121	0	27	151	2.5970653161927e-05	3.89559797428905e-05	6.49266329048176e-06	20	85	2.16262975778547e-05	6.92041522491349e-05	0	9.22722029988466e-05
237	2.17399381667468e-05	5.85308750365818e-05	0	45	149	1.9739439399921e-05	45	163	1.80440274269217e-05	3.00733790448695e-05	6.0146758089739e-06	27	67	2.74363476733977e-05	5.85308750365818e-05	0	5.85308750365818e-05
238	1.55784686264524e-05	8.77963125548727e-05	0	44	115	0	45	127	1.92990582059595e-05	3.08784931295353e-05	0	34	67	2.74363476733977e-05	8.77963125548727e-05	0	2.92654375182909e-05
239	2.272876718888e-05	4.37675070028011e-05	0	46	117	2.51382604323781e-05	40	112	2.62605042016807e-05	4.37675070028011e-05	1.75070028011204e-05	28	73	1.67875369325813e-05	2.686005909213e-05	0	6.7150147730325e-05
240	2.03524780819467e-05	5.80973129992738e-05	0	55	121	0	50	135	3.08641975308642e-05	5.80973129992738e-05	1.45243282498184e-05	20	69	3.01932367149758e-05	5.68343279340722e-05	1.4208581983518e-05	1.4208581983518e-05
241	1.82521959028075e-05	6.42880102860816e-05	0	31	122	0	48	133	1.65855816010615e-05	2.94854784018871e-05	0	23	61	3.8171006107361e-05	6.42880102860816e-05	0	6.42880102860816e-05
242	4.62510274467844e-05	8.02139037433155e-05	7.54147812971342e-06	32	110	8.02139037433155e-05	32	130	2.6395173453997e-05	3.77073906485671e-05	7.54147812971342e-06	19	61	3.21440051430408e-05	6.42880102860816e-05	1.60720025715204e-05	1.60720025715204e-05
243	1.66006900362063e-05	6.12745098039216e-05	0	43	117	0	39	139	1.76329524615602e-05	2.11595429538722e-05	1.41063619692481e-05	33	80	3.21691176470588e-05	6.12745098039216e-05	0	2.45098039215686e-05
244	1.42518129631839e-05	3.60438292964245e-05	0	33	144	0	29	136	2.16262975778547e-05	3.60438292964245e-05	1.44175317185698e-05	28	58	2.11291413116971e-05	3.38066260987153e-05	0	5.0709939148073e-05
245	3.84518730703737e-05	9.80392156862745e-05	0	39	114	5.15995872033024e-05	42	107	2.29063588052043e-05	4.58127176104087e-05	9.16254352208173e-06	24	60	4.08496732026144e-05	9.80392156862745e-05	0	0.00011437908496732
246	1.83366056128204e-05	5.941770647653e-05	0	31	122	0	48	115	2.34441602728048e-05	4.26257459505541e-05	8.52514919011083e-06	33	66	3.15656565656566e-05	5.941770647653e-05	1.48544266191325e-05	5.941770647653e-05
247	1.29182727221943e-05	3.63108206245461e-05	0	54	127	0	56	135	2.17864923747277e-05	3.63108206245461e-05	0	27	65	1.69683257918552e-05	3.01659125188537e-05	0	0.000120663650075415
248	1.76894409774129e-05	6.62427133015368e-05	0	39	108	0	42	134	1.82908984489318e-05	4.38981562774364e-05	7.31635937957272e-06	29	74	3.47774244833068e-05	6.62427133015368e-05	0	6.62427133015368e-05
249	1.47012337414814e-05	5.15995872033024e-05	0	43	158	0	46	148	2.15288818229995e-05	4.63698993110758e-05	6.62427133015368e-06	27	76	2.25748194014448e-05	5.15995872033024e-05	0	9.02992776057792e-05
250	2.77629831275233e-05	6.90417011875173e-05	0	44	112	2.62605042016807e-05	34	125	2.94117647058824e-05	3.13725490196078e-05	2.35294117647059e-05	13	71	2.76166804750069e-05	6.90417011875173e-05	0	1.38083402375035e-05
251	2.01330532212885e-05	5.60224089635854e-05	0	43	129	0	36	128	3.06372549019608e-05	4.59558823529412e-05	1.53186274509804e-05	27	70	2.97619047619048e-05	5.60224089635854e-05	0	1.40056022408964e-05
252	1.48269184216897e-05	5.44662309368192e-05	0	33	107	0	34	120	2.85947712418301e-05	4.90196078431373e-05	8.16993464052288e-06	20	54	1.58859840232389e-05	5.44662309368192e-05	0	1.81554103122731e-05
253	2.05979284369115e-05	6.64672648720505e-05	0	43	94	0	36	88	3.06372549019608e-05	5.57040998217469e-05	1.11408199643494e-05	18	59	3.11565304087737e-05	6.64672648720505e-05	0	4.98504486540379e-05
254	1.60798860762613e-05	8.26836758799905e-05	0	38	127	0	41	131	1.87097739859303e-05	2.99356383774884e-05	7.4839095943721e-06	23	83	2.95298842428538e-05	8.26836758799905e-05	0	1.18119536971415e-05
255	1.20122036353482e-05	5.25210084033613e-05	0	34	122	0	38	107	2.29063588052043e-05	2.74876305662452e-05	1.83250870441635e-05	22	56	1.31302521008403e-05	5.25210084033613e-05	0	0.000105042016806723
256	2.48792854691951e-05	4.90196078431373e-05	0	33	93	3.16255534471853e-05	27	102	1.44175317185698e-05	1.92233756247597e-05	9.61168781237985e-06	9	60	2.85947712418301e-05	4.90196078431373e-05	0	9.80392156862745e-05
257	2.46448441635607e-05	8.9126559714795e-05	0	36	102	0	41	121	4.05120725976341e-05	4.86144871171609e-05	3.24096580781073e-05	19	66	3.34224598930481e-05	8.9126559714795e-05	0	8.9126559714795e-05
258	2.38794417137924e-05	8.75350140056023e-05	0	25	100	0	38	106	3.00591934887162e-05	3.69959304476508e-05	1.84979652238254e-05	24	56	4.15791316526611e-05	8.75350140056023e-05	1.75070028011204e-05	7.00280112044818e-05
259	1.16489977171092e-05	5.15995872033024e-05	0	39	105	0	40	110	1.55971479500891e-05	3.5650623885918e-05	0	21	57	1.93498452012384e-05	5.15995872033024e-05	0	3.43997248022016e-05
260	1.57237354469188e-05	4.52488687782805e-05	0	37	91	0	33	102	2.64321414840446e-05	3.84467512495194e-05	0	24	65	2.07390648567119e-05	4.52488687782805e-05	0	1.50829562594268e-05
261	1.77339413890946e-05	6.90417011875173e-05	0	36	94	0	36	113	2.38591011625889e-05	3.47041471455839e-05	1.73520735727919e-05	33	71	2.93427230046948e-05	6.90417011875173e-05	0	6.90417011875173e-05
262	2.12610371164943e-05	2.9708853238265e-05	0	41	113	2.60281103591879e-05	40	108	1.36165577342048e-05	1.81554103122731e-05	9.07770515613653e-06	37	66	2.41384432560903e-05	2.9708853238265e-05	0	4.45632798573975e-05
263	1.5533492687504e-05	6.12745098039216e-05	0	31	97	0	35	101	1.21335662978063e-05	1.941370607649e-05	0	25	64	3.44669117647059e-05	6.12745098039216e-05	1.53186274509804e-05	7.6593137254902e-05
264	2.92914977870721e-05	4.0428542551041e-05	0	24	94	3.12891113892365e-05	32	97	3.53749747321609e-05	4.0428542551041e-05	3.03214069132808e-05	22	52	2.1210407239819e-05	3.77073906485671e-05	0	5.65610859728507e-05
265	2.59983373921833e-05	5.3475935828877e-05	0	35	81	3.63108206245461e-05	45	89	8.26173165895572e-06	1.1015642211941e-05	0	18	55	3.34224598930481e-05	5.3475935828877e-05	1.7825311942959e-05	5.3475935828877e-05
266	1.34480359800686e-05	7.00280112044818e-05	0	40	88	0	28	101	9.706853038245e-06	9.706853038245e-06	9.706853038245e-06	17	56	3.06372549019608e-05	7.00280112044818e-05	0	3.50140056022409e-05
267	8.90607761869297e-06	3.43997248022016e-05	0	32	92	0	38	103	9.51837045497811e-06	2.85551113649343e-05	0	36	57	1.71998624011008e-05	3.43997248022016e-05	0	8.5999312005504e-05
268	2.5782170791814e-05	5.65610859728507e-05	0	30	104	2.82805429864253e-05	29	104	3.29939668174962e-05	5.65610859728507e-05	9.42684766214178e-06	21	61	1.60720025715204e-05	3.21440051430408e-05	0	3.21440051430408e-05
269	1.47080874635054e-05	6.03318250377074e-05	0	38	81	0	35	114	2.1499828001376e-05	2.57997936016512e-05	8.5999312005504e-06	26	65	2.26244343891403e-05	6.03318250377074e-05	0	9.04977375565611e-05
270	2.47753399917245e-05	6.12745098039216e-05	0	39	86	3.41997264021888e-05	36	90	1.90631808278867e-05	4.35729847494553e-05	0	21	64	2.1063112745098e-05	6.12745098039216e-05	0	1.53186274509804e-05
271	3.57194159715168e-05	0.000100040016006403	0	37	78	3.77073906485671e-05	36	91	2.69338504632622e-05	4.30941607412196e-05	1.07735401853049e-05	22	49	4.25170068027211e-05	0.000100040016006403	0	6.00240096038415e-05
272	1.87814589437307e-05	0.000101419878296146	0	33	93	0	30	108	2.04248366013072e-05	2.72331154684096e-05	9.07770515613653e-06	12	58	3.59195402298851e-05	0.000101419878296146	0	3.38066260987153e-05
273	1.8275335585125e-05	4.59558823529412e-05	0	30	118	2.49252243270189e-05	27	104	1.64969834087481e-05	3.77073906485671e-05	0	12	64	1.34037990196078e-05	4.59558823529412e-05	0	7.6593137254902e-05
274	2.42964690711875e-05	8.34376303712974e-05	0	21	85	0	27	88	3.89928698752228e-05	5.57040998217469e-05	2.22816399286988e-05	20	47	3.38965373383396e-05	8.34376303712974e-05	0	6.25782227784731e-05
275	2.73674893934182e-05	8.16993464052288e-05	0	23	92	0	32	95	3.86996904024768e-05	6.19195046439628e-05	1.03199174406605e-05	23	48	4.34027777777778e-05	8.16993464052288e-05	2.04248366013072e-05	8.16993464052288e-05
276	4.7283543300281e-05	9.61168781237985e-05	0	37	85	6.92041522491349e-05	32	86	3.41997264021888e-05	5.6999544003648e-05	2.27998176014592e-05	17	51	3.84467512495194e-05	9.61168781237985e-05	0	9.61168781237985e-05
277	4.22356527046771e-05	7.26216412490922e-05	0	36	81	7.26216412490922e-05	26	103	3.33142965924234e-05	4.75918522748905e-05	9.51837045497811e-06	13	59	2.07710202725158e-05	3.32336324360253e-05	0	4.98504486540379e-05
278	4.07780071092765e-05	7.73993808049536e-05	0	28	76	7.73993808049536e-05	27	90	1.08932461873638e-05	2.17864923747277e-05	0	26	54	3.4041394335512e-05	5.44662309368192e-05	0	0.000127087872185911
279	1.77840496467947e-05	4.45632798573975e-05	0	23	74	0	25	90	2.17864923747277e-05	3.26797385620915e-05	1.08932461873638e-05	14	66	3.15656565656566e-05	4.45632798573975e-05	1.48544266191325e-05	7.42721330956625e-05
280	2.10175573497373e-05	7.68935024990388e-05	0	29	90	0	31	100	2.94117647058824e-05	4.90196078431373e-05	9.80392156862745e-06	18	51	3.36409073433295e-05	7.68935024990388e-05	0	7.68935024990388e-05
281	4.10452356819139e-05	8.40336134453782e-05	0	21	70	8.40336134453782e-05	25	99	2.22816399286988e-05	3.96118043176867e-05	9.90295107942167e-06	21	51	1.68204536716647e-05	5.76701268742791e-05	0	5.76701268742791e-05
282	8.04411093881517e-05	0.000180995475113122	0	19	65	0.000180995475113122	28	89	2.20312844238819e-05	4.40625688477638e-05	0	20	48	3.8296568627451e-05	8.16993464052288e-05	0	6.12745098039216e-05
283	1.57206547777482e-05	3.77073906485671e-05	0	23	83	0	28	85	2.59515570934256e-05	3.46020761245675e-05	1.15340253748558e-05	17	52	2.1210407239819e-05	3.77073906485671e-05	0	1.88536953242836e-05
284	1.96598614477002e-05	6.60938532716457e-05	0	22	79	0	31	89	3.85547477417933e-05	6.60938532716457e-05	2.20312844238819e-05	15	36	2.04248366013072e-05	5.44662309368192e-05	0	5.44662309368192e-05
285	1.69475857393769e-05	6.39386189258312e-05	0	27	74	0	23	83	2.95298842428538e-05	4.7247814788566e-05	1.18119536971415e-05	23	46	2.13128729752771e-05	6.39386189258312e-05	0	0.000106564364876385
286	1.84411732253312e-05	7.39918608953015e-05	0	24	68	0	28	95	2.06398348813209e-05	3.09597523219814e-05	1.03199174406605e-05	18	53	3.46836847946726e-05	7.39918608953015e-05	0	0.000110987791342952
287	2.29370866251126e-05	5.54938956714761e-05	0	31	78	0	33	79	3.41275750806652e-05	4.96401092082403e-05	2.48200546041201e-05	24	53	3.46836847946726e-05	5.54938956714761e-05	1.84979652238254e-05	0
288	2.70483589184204e-05	8.9126559714795e-05	0	27	70	0	24	67	3.65817968978636e-05	5.85308750365818e-05	1.46327187591454e-05	11	44	4.45632798573975e-05	8.9126559714795e-05	0	8.9126559714795e-05
289	1.68748054777467e-05	5.83566760037348e-05	0	21	63	0	33	84	2.91783380018674e-05	5.83566760037348e-05	0	21	40	2.14460784313726e-05	4.90196078431373e-05	0	4.90196078431373e-05
290	2.67609492659063e-05	7.84313725490196e-05	0	24	78	3.77073906485671e-05	24	89	8.26173165895572e-06	1.1015642211941e-05	0	22	50	3.43137254901961e-05	7.84313725490196e-05	0	7.84313725490196e-05
291	5.83786428853327e-05	0.000114591291061879	0	23	77	0.000114591291061879	20	82	1.49450023912004e-05	2.39120038259206e-05	0	13	43	4.55996352029184e-05	6.83994528043776e-05	2.27998176014592e-05	2.27998176014592e-05
292	2.78538703062924e-05	4.90196078431373e-05	0	16	60	4.90196078431373e-05	21	64	1.53186274509804e-05	3.06372549019608e-05	0	25	51	1.92233756247597e-05	3.84467512495194e-05	0	1.92233756247597e-05
293	1.44345487482742e-05	6.5359477124183e-05	0	35	82	0	33	91	2.4240465416936e-05	6.46412411118293e-05	1.07735401853049e-05	29	45	1.90631808278867e-05	6.5359477124183e-05	0	4.35729847494553e-05
294	2.45657623780106e-05	9.80392156862745e-05	0	24	69	0	14	73	3.69325812516788e-05	6.7150147730325e-05	1.3430029546065e-05	9	40	3.67647058823529e-05	9.80392156862745e-05	0	7.35294117647059e-05
295	2.0978855677292e-05	6.00240096038415e-05	0	24	62	0	29	79	2.79225614296351e-05	4.96401092082403e-05	1.24100273020601e-05	22	49	3.50140056022409e-05	6.00240096038415e-05	2.00080032012805e-05	0.000120048019207683
296	1.61911169696637e-05	4.66853408029879e-05	0	24	82	0	20	68	2.52306805074971e-05	2.88350634371396e-05	1.44175317185698e-05	17	42	2.33426704014939e-05	4.66853408029879e-05	0	2.33426704014939e-05
297	2.88499685799589e-05	8.03600128576021e-05	0	14	63	0	14	61	4.0180006428801e-05	8.03600128576021e-05	1.60720025715204e-05	13	37	4.63698993110758e-05	7.94912559618442e-05	0	2.64970853206147e-05
298	5.1049371235192e-05	9.33706816059757e-05	0	24	63	9.33706816059757e-05	23	71	1.72604252968793e-05	2.76166804750069e-05	0	7	49	4.25170068027211e-05	8.0032012805122e-05	0	4.0016006402561e-05
299	2.98265289485658e-05	4.52488687782805e-05	0	20	65	4.52488687782805e-05	24	67	2.19490781387182e-05	2.92654375182909e-05	0	17	33	2.22816399286988e-05	2.9708853238265e-05	0	0
300	1.66905297979467e-05	6.39386189258312e-05	0	23	71	0	24	78	3.14228255404726e-05	5.02765208647562e-05	0	16	46	1.86487638533674e-05	6.39386189258312e-05	0	6.39386189258312e-05
301	1.66853496261092e-05	5.76701268742791e-05	0	19	64	0	24	83	2.3623907394283e-05	3.54358610914245e-05	1.18119536971415e-05	19	51	2.64321414840446e-05	5.76701268742791e-05	0	9.61168781237985e-05
302	1.11163289798159e-05	4.38981562774364e-05	0	19	54	0	20	67	2.19490781387182e-05	4.38981562774364e-05	0	14	43	1.13999088007296e-05	2.27998176014592e-05	0	4.55996352029184e-05
303	2.82678090507843e-05	6.39386189258312e-05	0	25	46	6.39386189258312e-05	25	71	1.72604252968793e-05	2.76166804750069e-05	0	16	34	3.60438292964245e-06	2.88350634371396e-05	0	2.88350634371396e-05
304	1.79714027753243e-05	5.44662309368192e-05	0	29	51	0	27	72	3.4041394335512e-05	5.44662309368192e-05	1.36165577342048e-05	21	37	1.9872813990461e-05	5.29941706412295e-05	0	0.000132485426603074
305	1.82300624928334e-05	8.16993464052288e-05	0	23	52	0	22	57	2.1499828001376e-05	5.15995872033024e-05	0	17	48	3.31903594771242e-05	8.16993464052288e-05	0	6.12745098039216e-05
306	1.15092333229588e-05	5.44662309368192e-05	0	14	62	0	15	56	1.75070028011204e-05	3.50140056022409e-05	0	12	36	1.7020697167756e-05	5.44662309368192e-05	0	8.16993464052288e-05
307	1.30825750779615e-05	5.76701268742791e-05	0	13	65	0	11	68	3.2439446366782e-05	5.76701268742791e-05	1.44175317185698e-05	13	54	6.8082788671024e-06	1.81554103122731e-05	0	1.81554103122731e-05
308	1.55657020872865e-05	6.32511068943707e-05	0	25	51	0	21	64	2.29779411764706e-05	3.06372549019608e-05	1.53186274509804e-05	19	31	2.3719165085389e-05	6.32511068943707e-05	0	6.32511068943707e-05
309	4.6778549382716e-05	0.000108932461873638	0	16	54	0.000108932461873638	26	60	1.22549019607843e-05	1.63398692810458e-05	0	23	32	1.91482843137255e-05	6.12745098039216e-05	0	9.19117647058824e-05
310	1.46839250817908e-05	6.4499484004128e-05	0	21	71	0	24	76	2.57997936016512e-05	6.4499484004128e-05	0	12	47	1.82519816437213e-05	6.25782227784731e-05	0	0.000104297037964122
311	1.28366620125863e-05	5.15995872033024e-05	0	23	75	0	21	85	2.88350634371396e-05	3.46020761245675e-05	1.15340253748558e-05	15	38	9.67492260061919e-06	5.15995872033024e-05	0	0
312	2.89093178642615e-05	0.000104297037964122	0	17	63	4.66853408029879e-05	21	56	8.75350140056022e-06	1.75070028011204e-05	0	15	47	3.12891113892365e-05	0.000104297037964122	0	2.08594075928244e-05
313	2.45960536866124e-05	7.31635937957272e-05	0	23	61	0	21	67	4.38981562774364e-05	7.31635937957272e-05	0	20	41	2.98900047824008e-05	7.17360114777618e-05	0	7.17360114777618e-05
314	1.17924528301887e-05	3.69959304476508e-05	0	10	59	0	16	53	2.31224565297817e-05	3.69959304476508e-05	0	19	30	1.22549019607843e-05	3.26797385620915e-05	0	6.5359477124183e-05
315	1.41602315457338e-05	6.76132521974307e-05	0	12	64	0	11	58	2.95807978363759e-05	6.76132521974307e-05	0	10	38	1.28998968008256e-05	2.57997936016512e-05	0	2.57997936016512e-05
316	1.63999423298731e-05	4.90196078431373e-05	0	17	59	0	19	68	2.16262975778547e-05	2.88350634371396e-05	0	7	40	2.75735294117647e-05	4.90196078431373e-05	0	2.45098039215686e-05
317	2.04977824463119e-05	8.40336134453782e-05	0	13	58	0	19	64	2.29779411764706e-05	3.06372549019608e-05	1.53186274509804e-05	16	35	3.8515406162465e-05	8.40336134453782e-05	0	5.60224089635854e-05
318	2.25206687152473e-05	8.16993464052288e-05	0	9	58	0	16	67	2.92654375182909e-05	4.38981562774364e-05	1.46327187591454e-05	11	48	3.8296568627451e-05	8.16993464052288e-05	0	6.12745098039216e-05
319	2.19680464778504e-05	6.5359477124183e-05	0	18	57	0	22	75	3.59477124183007e-05	5.22875816993464e-05	1.30718954248366e-05	14	45	2.99564270152505e-05	6.5359477124183e-05	0	2.17864923747277e-05
320	2.72331154684096e-05	0.000105042016806723	0	14	47	0	15	56	5.25210084033613e-05	0.000105042016806723	1.75070028011204e-05	13	42	2.91783380018674e-05	7.00280112044818e-05	0	4.66853408029879e-05
321	1.33674743610181e-05	7.17360114777618e-05	0	16	34	0	14	41	2.98900047824008e-05	7.17360114777618e-05	0	12	24	1.02124183006536e-05	4.08496732026144e-05	0	4.08496732026144e-05
322	1.65732959850607e-05	5.60224089635854e-05	0	19	47	0	26	50	1.47058823529412e-05	3.92156862745098e-05	0	15	35	3.50140056022409e-05	5.60224089635854e-05	0	2.80112044817927e-05
323	2.93374925727867e-05	9.80392156862745e-05	0	16	48	0	21	50	4.90196078431373e-05	9.80392156862745e-05	0	7	44	3.89928698752228e-05	8.9126559714795e-05	0	2.22816399286988e-05
324	1.04742751801575e-05	7.54147812971342e-05	0	15	45	0	24	50	0	0	0	18	39	3.14228255404726e-05	7.54147812971342e-05	0	5.02765208647562e-05
325	1.52869118661958e-05	6.39386189258312e-05	0	21	52	0	19	56	2.18837535014006e-05	5.25210084033613e-05	0	14	46	2.39769820971867e-05	6.39386189258312e-05	0	2.13128729752771e-05
326	2.14180868339083e-05	0.000101419878296146	0	14	60	0	14	58	4.22582826233942e-05	0.000101419878296146	1.69033130493577e-05	15	39	2.19959778783308e-05	5.02765208647562e-05	0	0
327	1.22886113685284e-05	4.55996352029184e-05	0	13	55	0	17	62	1.97659709044908e-05	3.16255534471853e-05	0	16	43	1.70998632010944e-05	4.55996352029184e-05	0	4.55996352029184e-05
328	1.45829871496621e-05	6.12745098039216e-05	0	23	44	0	11	59	2.07710202725158e-05	3.32336324360253e-05	1.66168162180126e-05	15	32	2.29779411764706e-05	6.12745098039216e-05	0	0
329	2.48419150858175e-05	7.17360114777618e-05	0	11	64	0	21	60	3.26797385620915e-05	6.5359477124183e-05	1.63398692810458e-05	19	41	4.18460066953611e-05	7.17360114777618e-05	0	7.17360114777618e-05
330	1.98908539450639e-05	8.65051903114187e-05	0	16	44	0	16	45	2.72331154684096e-05	6.5359477124183e-05	0	5	34	3.2439446366782e-05	8.65051903114187e-05	0	0
331	1.29619155354449e-05	4.90196078431373e-05	0	15	42	0	22	52	2.35671191553545e-05	3.77073906485671e-05	1.88536953242836e-05	14	40	1.53186274509804e-05	4.90196078431373e-05	0	2.45098039215686e-05
332	1.53672580143168e-05	5.60224089635854e-05	0	20	56	0	15	60	2.85947712418301e-05	4.90196078431373e-05	1.63398692810458e-05	7	35	1.75070028011204e-05	5.60224089635854e-05	0	2.80112044817927e-05
333	1.16403842154027e-05	6.42880102860816e-05	0	20	50	0	11	61	2.41080038572806e-05	6.42880102860816e-05	0	12	34	1.08131487889273e-05	5.76701268742791e-05	0	8.65051903114187e-05
334	1.13804074904644e-05	6.68449197860963e-05	0	11	46	0	18	44	2.22816399286988e-05	6.68449197860963e-05	0	13	31	1.18595825426945e-05	6.32511068943707e-05	0	3.16255534471853e-05
335	2.01525054466231e-05	0.000130718954248366	0	9	43	0	10	50	1.96078431372549e-05	3.92156862745098e-05	0	15	30	4.08496732026144e-05	0.000130718954248366	0	3.26797385620915e-05
336	1.59082879671115e-05	6.68449197860963e-05	0	8	41	0	11	44	2.78520499108734e-05	6.68449197860963e-05	0	12	37	1.9872813990461e-05	5.29941706412295e-05	0	7.94912559618442e-05
